,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"beta_speed[Noda, Ryan]",-25.957,0.447,-26.828,-25.109,0.005,0.008,7432.0,5240.0,1.0
"beta_speed[Martínez, J.P.]",-25.96,0.454,-26.838,-25.103,0.005,0.008,7565.0,4489.0,1.0
"beta_speed[Abreu, Wilyer]",-26.005,0.441,-26.843,-25.166,0.005,0.008,7194.0,5057.0,1.0
"beta_speed[Canzone, Dominic]",-25.974,0.443,-26.847,-25.099,0.005,0.008,7423.0,4789.0,1.0
"beta_speed[Greene, Riley]",-25.977,0.447,-26.824,-25.113,0.005,0.008,7909.0,4812.0,1.0
"beta_speed[Marlowe, Cade]",-25.929,0.462,-26.817,-25.047,0.005,0.009,8486.0,4692.0,1.0
"beta_speed[Castro, Harold]",-25.931,0.456,-26.746,-24.963,0.005,0.009,7018.0,4655.0,1.0
"beta_speed[Garrett, Stone]",-25.971,0.445,-26.775,-25.071,0.005,0.009,6671.0,4729.0,1.0
"beta_speed[Hopkins, TJ]",-25.999,0.45,-26.908,-25.211,0.005,0.009,7069.0,3995.0,1.0
"beta_speed[Peralta, David]",-25.928,0.454,-26.783,-25.065,0.005,0.01,7852.0,5128.0,1.0
"beta_speed[Thomas, Cody]",-25.949,0.444,-26.738,-24.994,0.005,0.008,7617.0,4983.0,1.0
"beta_speed[Butler, Lawrence]",-26.012,0.44,-26.812,-25.107,0.005,0.007,6840.0,4994.0,1.0
"beta_speed[Wilson, Weston]",-25.963,0.457,-26.828,-25.096,0.005,0.01,7720.0,4955.0,1.0
"beta_speed[Kiner-Falefa, Isiah]",-25.937,0.451,-26.81,-25.065,0.005,0.009,7375.0,4634.0,1.0
"beta_speed[Cowser, Colton]",-25.931,0.45,-26.78,-25.051,0.005,0.008,7587.0,5122.0,1.0
"beta_speed[DeLuca, Jonny]",-25.984,0.444,-26.824,-25.089,0.005,0.008,6766.0,4710.0,1.0
"beta_speed[Haase, Eric]",-25.955,0.454,-26.788,-25.038,0.005,0.009,7227.0,4416.0,1.0
"beta_speed[Arias, Gabriel]",-25.938,0.438,-26.762,-25.06,0.005,0.007,7685.0,5409.0,1.0
"beta_speed[Remillard, Zach]",-25.952,0.457,-26.852,-25.102,0.005,0.009,7726.0,4278.0,1.0
"beta_speed[Fry, David]",-25.962,0.451,-26.823,-25.084,0.006,0.009,6845.0,4327.0,1.0
"beta_speed[Kohlwey, Taylor]",-25.95,0.449,-26.804,-25.059,0.005,0.008,7794.0,5161.0,1.0
"beta_speed[Outman, James]",-25.957,0.457,-26.858,-25.072,0.005,0.008,7034.0,4713.0,1.0
"beta_speed[Fletcher, Dominic]",-25.957,0.437,-26.779,-25.088,0.005,0.008,8075.0,4908.0,1.0
"beta_speed[Jiménez, Eloy]",-25.958,0.455,-26.783,-25.014,0.005,0.008,7791.0,4847.0,1.0
"beta_speed[Odor, Rougned]",-25.974,0.449,-26.839,-25.131,0.005,0.009,7067.0,4523.0,1.0
"beta_speed[Davis, Jonathan]",-25.949,0.454,-26.773,-25.023,0.005,0.008,7702.0,4537.0,1.0
"beta_speed[Harrison, Josh]",-25.921,0.458,-26.778,-25.012,0.006,0.009,6527.0,4568.0,1.0
"beta_speed[Clemens, Kody]",-25.952,0.478,-26.866,-25.063,0.005,0.01,7763.0,4226.0,1.0
"beta_speed[Calhoun, Willie]",-25.901,0.454,-26.713,-24.977,0.005,0.008,7586.0,4697.0,1.0
"beta_speed[Smith-Njigba, Canaan]",-25.894,0.466,-26.768,-24.971,0.006,0.009,6453.0,4649.0,1.0
"beta_speed[Lukes, Nathan]",-25.987,0.451,-26.904,-25.136,0.006,0.009,6303.0,4116.0,1.0
"beta_speed[Julks, Corey]",-25.988,0.46,-26.874,-25.105,0.006,0.009,6985.0,4550.0,1.0
"beta_speed[Wiemer, Joey]",-25.997,0.454,-26.891,-25.128,0.005,0.009,7238.0,4202.0,1.0
"beta_speed[Miller, Owen]",-25.951,0.462,-26.892,-25.118,0.005,0.01,8464.0,4502.0,1.0
"beta_speed[Pérez, Wenceel]",-26.058,0.461,-26.99,-25.222,0.006,0.008,6157.0,4182.0,1.0
"beta_speed[Noel, Jhonkensy]",-25.975,0.457,-26.916,-25.126,0.006,0.009,6624.0,4344.0,1.0
"beta_speed[Schneemann, Daniel]",-25.959,0.449,-26.78,-25.057,0.005,0.008,7737.0,5456.0,1.0
"beta_speed[DeLoach, Zach]",-25.966,0.453,-26.838,-25.097,0.005,0.009,8181.0,5163.0,1.0
"beta_speed[Duran, Ezequiel]",-25.946,0.456,-26.829,-25.062,0.005,0.009,7745.0,4669.0,1.0
"beta_speed[Campero, Gustavo]",-25.958,0.439,-26.793,-25.097,0.005,0.008,7341.0,4672.0,1.0
"beta_speed[Chourio, Jackson]",-26.083,0.47,-27.037,-25.265,0.007,0.009,4940.0,3794.0,1.0
"beta_speed[Lockridge, Brandon]",-25.953,0.448,-26.811,-25.088,0.005,0.009,7489.0,5048.0,1.0
"beta_speed[Alcántara, Kevin]",-25.951,0.464,-26.854,-25.069,0.005,0.009,7850.0,4067.0,1.0
"beta_speed[Pages, Andy]",-25.982,0.442,-26.871,-25.169,0.005,0.008,6969.0,4174.0,1.0
"beta_speed[Yorke, Nick]",-25.959,0.452,-26.804,-25.069,0.005,0.008,7444.0,4559.0,1.0
"beta_speed[Robles, Victor]",-26.03,0.456,-26.922,-25.183,0.006,0.008,6225.0,4245.0,1.0
"beta_speed[Berroa, Steward]",-25.976,0.448,-26.817,-25.075,0.005,0.008,7138.0,4575.0,1.0
"beta_speed[Crews, Dylan]",-25.947,0.455,-26.819,-25.099,0.005,0.009,7524.0,4754.0,1.0
"beta_speed[O'Neill, Tyler]",-25.996,0.441,-26.823,-25.133,0.005,0.008,7425.0,4112.0,1.0
"beta_speed[Mitchell, Garrett]",-25.965,0.462,-26.848,-25.045,0.005,0.009,7643.0,4520.0,1.0
"beta_speed[Beck, Jordan]",-25.925,0.442,-26.823,-25.111,0.005,0.008,7417.0,5168.0,1.0
"beta_speed[Scott II, Victor]",-25.955,0.461,-26.802,-25.031,0.005,0.009,7458.0,3624.0,1.0
"beta_speed[Conine, Griffin]",-25.978,0.44,-26.802,-25.115,0.005,0.008,8122.0,4991.0,1.0
"beta_speed[Rafaela, Ceddanne]",-25.955,0.448,-26.789,-25.048,0.005,0.009,7828.0,4216.0,1.0
"beta_speed[Cook, Billy]",-25.977,0.457,-26.894,-25.118,0.005,0.009,8541.0,4866.0,1.0
"beta_speed[Barger, Addison]",-25.975,0.444,-26.833,-25.131,0.005,0.008,7024.0,4928.0,1.0
"beta_speed[Rosario, Amed]",-25.922,0.448,-26.836,-25.089,0.005,0.008,7421.0,4506.0,1.0
"beta_speed[Hinds, Rece]",-25.929,0.441,-26.814,-25.115,0.005,0.007,6774.0,5087.0,1.0
"beta_speed[Hensley, David]",-25.897,0.451,-26.721,-25.004,0.005,0.01,7093.0,3967.0,1.0
"beta_speed[Fabian, Sandro]",-25.958,0.446,-26.803,-25.082,0.005,0.009,7536.0,4799.0,1.0
"beta_speed[Helman, Michael]",-25.956,0.447,-26.81,-25.091,0.005,0.008,7157.0,5155.0,1.0
"beta_speed[Garcia, Maikel]",-25.953,0.448,-26.824,-25.071,0.005,0.009,7100.0,4562.0,1.0
"beta_speed[Espinal, Santiago]",-25.907,0.459,-26.75,-25.0,0.006,0.009,6808.0,3926.0,1.0
"beta_speed[Gentry, Tyler]",-25.954,0.46,-26.87,-25.083,0.005,0.009,7477.0,4666.0,1.0
"beta_speed[Bae, Ji Hwan]",-25.891,0.461,-26.776,-25.036,0.006,0.01,6085.0,3934.0,1.0
"beta_speed[León, Pedro]",-25.918,0.459,-26.751,-24.995,0.005,0.008,7465.0,5049.0,1.0
"beta_speed[Vilade, Ryan]",-25.984,0.449,-26.892,-25.175,0.005,0.008,7654.0,4347.0,1.0
"beta_speed[Wall, Forrest]",-25.954,0.453,-26.804,-25.093,0.005,0.01,6715.0,4194.0,1.0
"beta_speed[Vosler, Jason]",-25.962,0.46,-26.834,-25.066,0.006,0.009,6973.0,4271.0,1.0
"beta_speed[Triolo, Jared]",-25.96,0.46,-26.831,-25.034,0.005,0.009,7909.0,4798.0,1.0
"beta_speed[Loperfido, Joey]",-25.95,0.457,-26.861,-25.105,0.005,0.009,7362.0,4309.0,1.0
"beta_speed[Martínez, Angel]",-25.959,0.457,-26.871,-25.09,0.005,0.009,7456.0,4862.0,1.0
"beta_speed[Myers, Dane]",-25.949,0.445,-26.797,-25.088,0.006,0.008,6373.0,4688.0,1.0
"beta_speed[Hill, Derek]",-25.946,0.459,-26.846,-25.073,0.005,0.009,7320.0,4640.0,1.0
"beta_speed[Jones, Jahmai]",-25.949,0.44,-26.77,-25.05,0.005,0.008,7919.0,4566.0,1.0
"beta_speed[Dunn, Blake]",-25.948,0.449,-26.78,-25.036,0.005,0.008,6867.0,4787.0,1.0
"beta_speed[Rodríguez, Johnathan]",-25.913,0.452,-26.747,-24.994,0.006,0.008,6617.0,4053.0,1.0
"beta_speed[Jordan, Levi]",-25.953,0.452,-26.812,-25.105,0.005,0.009,7250.0,4472.0,1.0
"beta_speed[Jones, Greg]",-25.938,0.441,-26.723,-25.042,0.005,0.008,7644.0,4416.0,1.0
"beta_speed[Dalbec, Bobby]",-25.953,0.448,-26.784,-25.061,0.006,0.008,6369.0,4871.0,1.0
"beta_speed[Hurtubise, Jacob]",-25.965,0.468,-26.835,-25.031,0.005,0.01,7642.0,3933.0,1.0
"beta_speed[Reynolds, Bryan]",-25.928,0.452,-26.793,-25.053,0.005,0.009,7306.0,4493.0,1.0
"beta_speed[Florial, Estevan]",-25.995,0.45,-26.877,-25.141,0.005,0.008,7270.0,4876.0,1.0
"beta_speed[Siani, Michael]",-25.963,0.461,-26.848,-25.071,0.005,0.01,8026.0,4367.0,1.0
"beta_cos[Renfroe, Hunter]",-0.24,0.094,-0.423,-0.072,0.001,0.001,12583.0,5935.0,1.0
"beta_cos[Tucker, Kyle]",-0.384,0.096,-0.562,-0.205,0.001,0.001,8494.0,5882.0,1.0
"beta_cos[Pederson, Joc]",-0.332,0.171,-0.646,-0.004,0.002,0.002,9782.0,5868.0,1.0
"beta_cos[Betts, Mookie]",-0.498,0.108,-0.71,-0.301,0.001,0.001,10279.0,6178.0,1.0
"beta_cos[Souza Jr., Steven]",-0.251,0.195,-0.62,0.111,0.002,0.002,12329.0,6136.0,1.0
"beta_cos[Slater, Austin]",-0.233,0.172,-0.551,0.091,0.002,0.002,10684.0,5842.0,1.0
"beta_cos[Soler, Jorge]",-0.151,0.131,-0.392,0.097,0.001,0.002,11470.0,5622.0,1.0
"beta_cos[Brantley, Michael]",-0.298,0.2,-0.688,0.072,0.002,0.003,9119.0,5726.0,1.0
"beta_cos[Duvall, Adam]",-0.137,0.144,-0.397,0.143,0.001,0.002,12846.0,5296.0,1.0
"beta_cos[Verdugo, Alex]",-0.571,0.13,-0.81,-0.324,0.001,0.001,9233.0,5921.0,1.0
"beta_cos[García, Avisaíl]",-0.086,0.119,-0.314,0.132,0.001,0.001,9927.0,5996.0,1.0
"beta_cos[García, Leury]",-0.053,0.179,-0.376,0.304,0.002,0.002,11313.0,5709.0,1.0
"beta_cos[Engel, Adam]",-0.295,0.179,-0.644,0.029,0.002,0.002,10319.0,6008.0,1.0
"beta_cos[Wade Jr., LaMonte]",-0.296,0.164,-0.611,0.017,0.002,0.002,11281.0,5948.0,1.0
"beta_cos[Margot, Manuel]",-0.178,0.132,-0.422,0.078,0.001,0.002,13052.0,5782.0,1.0
"beta_cos[Thompson, Trayce]",-0.39,0.175,-0.722,-0.071,0.002,0.002,10313.0,5642.0,1.0
"beta_cos[Carlson, Dylan]",-0.464,0.128,-0.702,-0.226,0.001,0.001,9915.0,5267.0,1.0
"beta_cos[Lagares, Juan]",-0.02,0.19,-0.371,0.342,0.002,0.002,9363.0,5841.0,1.0
"beta_cos[Haniger, Mitch]",-0.282,0.113,-0.49,-0.065,0.001,0.001,9956.0,6128.0,1.0
"beta_cos[Rojas, Jose]",-0.151,0.183,-0.492,0.191,0.002,0.002,11363.0,6234.0,1.0
"beta_cos[Zimmer, Bradley]",-0.435,0.184,-0.789,-0.102,0.002,0.002,8613.0,5435.0,1.0
"beta_cos[García, Adolis]",-0.306,0.099,-0.496,-0.122,0.001,0.001,12890.0,5543.0,1.0
"beta_cos[Hernández, Teoscar]",-0.197,0.1,-0.387,-0.009,0.001,0.001,11930.0,5877.0,1.0
"beta_cos[Yastrzemski, Mike]",-0.194,0.112,-0.405,0.014,0.001,0.001,11789.0,6342.0,1.0
"beta_cos[Bryant, Kris]",-0.246,0.146,-0.522,0.025,0.001,0.002,10317.0,6838.0,1.0
"beta_cos[Arozarena, Randy]",-0.165,0.166,-0.478,0.147,0.001,0.002,12914.0,6122.0,1.0
"beta_cos[Calhoun, Kole]",-0.26,0.155,-0.538,0.046,0.002,0.002,10538.0,5932.0,1.0
"beta_cos[Hilliard, Sam]",-0.221,0.185,-0.573,0.128,0.002,0.002,11237.0,6327.0,1.0
"beta_cos[Cameron, Daz]",-0.332,0.172,-0.647,-0.008,0.002,0.002,8882.0,5232.0,1.0
"beta_cos[Vierling, Matt]",-0.193,0.155,-0.489,0.088,0.001,0.002,10849.0,5975.0,1.0
"beta_cos[De La Cruz, Bryan]",-0.28,0.146,-0.547,-0.002,0.001,0.002,11280.0,5576.0,1.0
"beta_cos[Harper, Bryce]",-0.316,0.134,-0.574,-0.067,0.001,0.002,11032.0,6199.0,1.0
"beta_cos[Barrera, Luis]",-0.33,0.2,-0.716,0.037,0.002,0.002,10259.0,5962.0,1.0
"beta_cos[O'Hearn, Ryan]",-0.247,0.165,-0.573,0.048,0.002,0.002,11456.0,5501.0,1.0
"beta_cos[Kepler, Max]",-0.02,0.098,-0.2,0.167,0.001,0.001,11681.0,6788.0,1.0
"beta_cos[Merrifield, Whit]",-0.178,0.167,-0.486,0.139,0.002,0.002,11607.0,5768.0,1.0
"beta_cos[Hays, Austin]",-0.321,0.15,-0.603,-0.034,0.001,0.002,13717.0,6364.0,1.0
"beta_cos[Grichuk, Randal]",-0.246,0.123,-0.469,-0.004,0.001,0.002,10034.0,5872.0,1.0
"beta_cos[Soto, Juan]",0.015,0.091,-0.156,0.185,0.001,0.001,11626.0,6464.0,1.0
"beta_cos[Martinez, J.D.]",-0.254,0.195,-0.615,0.121,0.002,0.002,11363.0,5819.0,1.0
"beta_cos[Smith, Pavin]",-0.247,0.135,-0.493,0.005,0.001,0.002,10877.0,5671.0,1.0
"beta_cos[Blackmon, Charlie]",-0.322,0.116,-0.539,-0.103,0.001,0.001,10839.0,5460.0,1.0
"beta_cos[Dozier, Hunter]",-0.347,0.152,-0.639,-0.072,0.001,0.002,10634.0,5417.0,1.0
"beta_cos[Cave, Jake]",-0.034,0.148,-0.325,0.229,0.002,0.002,8971.0,5923.0,1.0
"beta_cos[Conforto, Michael]",-0.21,0.121,-0.433,0.014,0.001,0.001,11160.0,6104.0,1.0
"beta_cos[Myers, Wil]",-0.183,0.145,-0.46,0.083,0.001,0.002,10854.0,5956.0,1.0
"beta_cos[Tsutsugo, Yoshi]",-0.135,0.189,-0.5,0.212,0.002,0.002,10870.0,6156.0,1.0
"beta_cos[Judge, Aaron]",-0.052,0.122,-0.29,0.169,0.001,0.001,10462.0,6019.0,1.0
"beta_cos[Taylor, Tyrone]",-0.303,0.141,-0.566,-0.039,0.001,0.002,11471.0,5775.0,1.0
"beta_cos[Castellanos, Nick]",-0.109,0.083,-0.263,0.051,0.001,0.001,13076.0,5617.0,1.0
"beta_cos[Profar, Jurickson]",-0.306,0.191,-0.667,0.053,0.002,0.002,11858.0,5836.0,1.0
"beta_cos[Pinder, Chad]",-0.127,0.166,-0.435,0.19,0.002,0.002,11098.0,6091.0,1.0
"beta_cos[Springer, George]",-0.106,0.115,-0.312,0.118,0.001,0.001,12049.0,6207.0,1.0
"beta_cos[Martini, Nick]",-0.273,0.188,-0.637,0.07,0.002,0.002,10035.0,6132.0,1.0
"beta_cos[Grossman, Robbie]",-0.23,0.126,-0.467,0.009,0.001,0.002,13150.0,5753.0,1.0
"beta_cos[Rondon, José]",-0.183,0.201,-0.555,0.193,0.002,0.003,15059.0,5223.0,1.0
"beta_cos[Ramos, Henry]",-0.379,0.193,-0.743,-0.013,0.002,0.002,8385.0,6102.0,1.0
"beta_cos[Lux, Gavin]",-0.157,0.196,-0.535,0.208,0.002,0.002,11721.0,6421.0,1.0
"beta_cos[Aquino, Aristides]",-0.295,0.15,-0.584,-0.017,0.001,0.002,11819.0,6276.0,1.0
"beta_cos[Nootbaar, Lars]",-0.545,0.126,-0.794,-0.319,0.001,0.001,10550.0,5947.0,1.0
"beta_cos[Sánchez, Jesús]",-0.093,0.126,-0.332,0.14,0.001,0.002,11330.0,5781.0,1.0
"beta_cos[Pillar, Kevin]",-0.168,0.173,-0.502,0.149,0.002,0.002,11874.0,5956.0,1.0
"beta_cos[Isbel, Kyle]",-0.111,0.172,-0.416,0.227,0.002,0.002,10702.0,5676.0,1.0
"beta_cos[Gamel, Ben]",-0.174,0.154,-0.456,0.118,0.001,0.002,10981.0,5941.0,1.0
"beta_cos[Phillips, Brett]",-0.251,0.163,-0.553,0.063,0.002,0.002,9391.0,5844.0,1.0
"beta_cos[Mercado, Óscar]",-0.211,0.167,-0.519,0.111,0.001,0.002,12643.0,5496.0,1.0
"beta_cos[Bradley Jr., Jackie]",-0.352,0.159,-0.652,-0.058,0.002,0.002,9778.0,6166.0,1.0
"beta_cos[Vaughn, Andrew]",-0.377,0.168,-0.688,-0.062,0.002,0.002,11259.0,5365.0,1.0
"beta_cos[Bauers, Jake]",-0.083,0.173,-0.403,0.252,0.002,0.002,10025.0,5932.0,1.0
"beta_cos[Brown, Seth]",-0.289,0.13,-0.542,-0.053,0.001,0.002,12722.0,6099.0,1.0
"beta_cos[Santander, Anthony]",-0.355,0.099,-0.534,-0.163,0.001,0.001,12482.0,6001.0,1.0
"beta_cos[Daza, Yonathan]",-0.104,0.184,-0.45,0.237,0.002,0.002,9893.0,6293.0,1.0
"beta_cos[Happ, Ian]",-0.222,0.193,-0.578,0.157,0.002,0.002,13183.0,5713.0,1.0
"beta_cos[Tucker, Cole]",-0.252,0.194,-0.617,0.112,0.002,0.002,12151.0,5707.0,1.0
"beta_cos[McKenna, Ryan]",-0.112,0.164,-0.418,0.2,0.002,0.002,10646.0,6752.0,1.0
"beta_cos[Peters, DJ]",-0.134,0.186,-0.471,0.219,0.002,0.002,11429.0,5868.0,1.0
"beta_cos[Varsho, Daulton]",-0.395,0.154,-0.687,-0.108,0.001,0.002,11179.0,5434.0,1.0
"beta_cos[McCormick, Chas]",-0.214,0.167,-0.53,0.1,0.002,0.002,11940.0,5931.0,1.0
"beta_cos[Rooker, Brent]",-0.063,0.18,-0.405,0.272,0.002,0.002,11503.0,5797.0,1.0
"beta_cos[Raley, Luke]",-0.212,0.159,-0.513,0.084,0.001,0.002,11904.0,5787.0,1.0
"beta_cos[Stanton, Giancarlo]",-0.134,0.16,-0.426,0.179,0.002,0.002,10379.0,5045.0,1.0
"beta_cos[Reyes, Franmil]",-0.209,0.191,-0.58,0.137,0.002,0.002,11543.0,5859.0,1.0
"beta_cos[Gordon, Nick]",-0.192,0.197,-0.556,0.196,0.002,0.002,11767.0,6050.0,1.0
"beta_cos[Goodwin, Brian]",-0.152,0.183,-0.498,0.186,0.002,0.002,12038.0,5682.0,1.0
"beta_cos[Siri, Jose]",-0.265,0.196,-0.645,0.1,0.002,0.002,10596.0,5402.0,1.0
"beta_cos[Canha, Mark]",-0.211,0.171,-0.528,0.111,0.002,0.002,10149.0,5577.0,1.0
"beta_cos[Ramírez, Harold]",-0.321,0.165,-0.627,-0.007,0.002,0.002,12021.0,5655.0,1.0
"beta_cos[Gonzalez, Romy]",-0.222,0.2,-0.598,0.149,0.002,0.002,9876.0,5622.0,1.0
"beta_cos[Peterson, Jace]",-0.295,0.187,-0.634,0.068,0.002,0.002,11600.0,5473.0,1.0
"beta_cos[Reyes, Victor]",-0.266,0.158,-0.58,0.017,0.001,0.002,11373.0,5719.0,1.0
"beta_cos[Rivas III, Alfonso]",-0.187,0.203,-0.568,0.204,0.002,0.003,14742.0,5845.0,1.0
"beta_cos[Tatis Jr., Fernando]",-0.486,0.128,-0.734,-0.249,0.001,0.002,9727.0,6121.0,1.0
"beta_cos[Gallo, Joey]",-0.2,0.139,-0.46,0.06,0.001,0.002,11895.0,5836.0,1.0
"beta_cos[Refsnyder, Rob]",-0.115,0.169,-0.426,0.208,0.002,0.002,11096.0,5835.0,1.0
"beta_cos[McCarthy, Jake]",-0.373,0.127,-0.608,-0.132,0.001,0.002,11723.0,5609.0,1.0
"beta_cos[Martin, Jason]",-0.232,0.197,-0.597,0.147,0.002,0.002,10891.0,5679.0,1.0
"beta_cos[Stewart, DJ]",-0.248,0.149,-0.531,0.031,0.001,0.002,12117.0,5844.0,1.0
"beta_cos[Adell, Jo]",-0.516,0.143,-0.78,-0.241,0.001,0.002,10789.0,6066.0,1.0
"beta_cos[Olivares, Edward]",-0.024,0.144,-0.279,0.259,0.002,0.002,8479.0,5686.0,1.0
"beta_cos[McKinney, Billy]",-0.257,0.171,-0.595,0.051,0.002,0.002,10268.0,5954.0,1.0
"beta_cos[Heyward, Jason]",-0.281,0.122,-0.502,-0.045,0.001,0.001,13138.0,6374.0,1.0
"beta_cos[Johnson, Daniel]",-0.262,0.19,-0.62,0.095,0.002,0.003,13246.0,5252.0,1.0
"beta_cos[Lowe, Josh]",-0.317,0.131,-0.556,-0.061,0.001,0.002,14750.0,5545.0,1.0
"beta_cos[Wisdom, Patrick]",-0.284,0.193,-0.642,0.085,0.002,0.003,12851.0,5619.0,1.0
"beta_cos[Hermosillo, Michael]",-0.276,0.201,-0.667,0.089,0.002,0.003,12213.0,5401.0,1.0
"beta_cos[Fairchild, Stuart]",-0.127,0.178,-0.468,0.198,0.002,0.002,9967.0,5978.0,1.0
"beta_cos[Rojas, Josh]",-0.339,0.181,-0.684,-0.008,0.002,0.002,11841.0,5910.0,1.0
"beta_cos[Akiyama, Shogo]",-0.234,0.199,-0.601,0.141,0.002,0.003,11239.0,5932.0,1.0
"beta_cos[Tapia, Raimel]",0.058,0.179,-0.276,0.394,0.002,0.002,7630.0,6049.0,1.0
"beta_cos[Dickerson, Corey]",-0.208,0.195,-0.578,0.161,0.002,0.002,9864.0,5826.0,1.0
"beta_cos[Taylor, Chris]",-0.256,0.192,-0.608,0.115,0.002,0.003,12490.0,5218.0,1.0
"beta_cos[Motter, Taylor]",-0.253,0.204,-0.643,0.119,0.002,0.003,12221.0,5983.0,1.0
"beta_cos[Chavis, Michael]",-0.181,0.2,-0.56,0.186,0.002,0.002,12553.0,6024.0,1.0
"beta_cos[Edman, Tommy]",-0.253,0.167,-0.575,0.058,0.002,0.002,9622.0,5429.0,1.0
"beta_cos[Polanco, Gregory]",-0.126,0.141,-0.382,0.145,0.001,0.002,10713.0,5826.0,1.0
"beta_cos[Dyson, Jarrod]",-0.296,0.186,-0.656,0.041,0.002,0.002,12878.0,6017.0,1.0
"beta_cos[Lamb, Jake]",-0.202,0.192,-0.578,0.144,0.002,0.002,11792.0,5600.0,1.0
"beta_cos[Piscotty, Stephen]",-0.172,0.167,-0.493,0.139,0.002,0.002,11703.0,5351.0,1.0
"beta_cos[Mateo, Jorge]",-0.25,0.2,-0.619,0.135,0.002,0.003,11839.0,6251.0,1.0
"beta_cos[Naquin, Tyler]",-0.211,0.162,-0.514,0.087,0.001,0.002,11837.0,5684.0,1.0
"beta_cos[Meyers, Jake]",-0.288,0.197,-0.675,0.075,0.002,0.003,11790.0,5673.0,1.0
"beta_cos[Difo, Wilmer]",-0.061,0.198,-0.42,0.312,0.002,0.002,10253.0,5897.0,1.0
"beta_cos[Larnach, Trevor]",-0.315,0.176,-0.653,0.009,0.002,0.002,11067.0,5697.0,1.0
"beta_cos[Eaton, Adam]",-0.325,0.165,-0.635,-0.018,0.002,0.002,10790.0,6434.0,1.0
"beta_cos[Almora Jr., Albert]",-0.135,0.186,-0.483,0.214,0.002,0.002,12986.0,6139.0,1.0
"beta_cos[Deichmann, Greg]",-0.207,0.199,-0.583,0.172,0.002,0.003,11476.0,5565.0,1.0
"beta_cos[Bellinger, Cody]",-0.264,0.172,-0.59,0.06,0.002,0.002,11673.0,6016.0,1.0
"beta_cos[Fraley, Jake]",-0.173,0.133,-0.432,0.067,0.001,0.002,10421.0,6096.0,1.0
"beta_cos[Brinson, Lewis]",-0.266,0.198,-0.622,0.12,0.002,0.002,12425.0,5501.0,1.0
"beta_cos[Beaty, Matt]",-0.248,0.186,-0.605,0.096,0.002,0.002,10136.0,5472.0,1.0
"beta_cos[Fargas, Johneshwy]",-0.207,0.201,-0.598,0.165,0.002,0.003,10208.0,5558.0,1.0
"beta_cos[Bell, Josh]",-0.227,0.201,-0.616,0.144,0.002,0.003,13771.0,5743.0,1.0
"beta_cos[Marisnick, Jake]",-0.233,0.196,-0.601,0.132,0.002,0.003,13059.0,5902.0,1.0
"beta_cos[Parra, Gerardo]",-0.244,0.2,-0.615,0.145,0.002,0.003,11473.0,5620.0,1.0
"beta_cos[Estrada, Thairo]",-0.23,0.201,-0.607,0.152,0.002,0.002,10418.0,5687.0,1.0
"beta_cos[Park, Hoy]",-0.193,0.197,-0.563,0.183,0.002,0.003,13281.0,5515.0,1.0
"beta_cos[Laureano, Ramón]",-0.202,0.124,-0.438,0.026,0.001,0.001,11265.0,6667.0,1.0
"beta_cos[Schrock, Max]",-0.207,0.198,-0.585,0.167,0.002,0.003,11908.0,5879.0,1.0
"beta_cos[Sheets, Gavin]",-0.251,0.136,-0.525,-0.011,0.001,0.002,13953.0,5788.0,1.0
"beta_cos[Drury, Brandon]",-0.144,0.198,-0.506,0.241,0.002,0.003,9924.0,4956.0,1.0
"beta_cos[Reddick, Josh]",-0.39,0.186,-0.737,-0.041,0.002,0.002,10216.0,5460.0,1.0
"beta_cos[Williams, Luke]",-0.237,0.198,-0.606,0.136,0.002,0.002,12017.0,5829.0,1.0
"beta_cos[Dahl, David]",-0.362,0.186,-0.709,-0.02,0.002,0.002,11349.0,6355.0,1.0
"beta_cos[Miller, Brad]",-0.259,0.191,-0.649,0.078,0.002,0.002,10422.0,6004.0,1.0
"beta_cos[Cordero, Franchy]",-0.202,0.181,-0.547,0.135,0.002,0.002,10639.0,6359.0,1.0
"beta_cos[White, Eli]",-0.267,0.19,-0.616,0.099,0.002,0.002,13782.0,5313.0,1.0
"beta_cos[Moore, Dylan]",-0.244,0.176,-0.569,0.089,0.002,0.002,10815.0,5944.0,1.0
"beta_cos[Allen, Greg]",-0.127,0.191,-0.486,0.232,0.002,0.002,11329.0,5238.0,1.0
"beta_cos[Pham, Tommy]",-0.056,0.157,-0.348,0.239,0.002,0.002,9359.0,6041.0,1.0
"beta_cos[Adrianza, Ehire]",-0.149,0.198,-0.534,0.217,0.002,0.003,10740.0,5266.0,1.0
"beta_cos[Oliva, Jared]",-0.155,0.192,-0.529,0.187,0.002,0.002,11147.0,5947.0,1.0
"beta_cos[Lowe, Brandon]",-0.21,0.195,-0.576,0.15,0.002,0.003,13315.0,5521.0,1.0
"beta_cos[McKinstry, Zach]",-0.234,0.166,-0.55,0.072,0.001,0.002,13725.0,6066.0,1.0
"beta_cos[Ortega, Rafael]",-0.23,0.175,-0.557,0.104,0.002,0.002,13082.0,5884.0,1.0
"beta_cos[Reks, Zach]",-0.227,0.199,-0.603,0.152,0.002,0.003,12939.0,5360.0,1.0
"beta_cos[Evans, Phillip]",-0.291,0.195,-0.648,0.088,0.002,0.002,11198.0,4958.0,1.0
